,deck_id,title,quantity_x
21727,24197,Aesop's Pawnshop,3
21728,24197,Déjà Vu,3
21730,24197,Corroder,1
21731,24197,Wyldside,3
21732,24197,Cache,3
21733,24197,Street Peddler,2
21734,24197,Faust,2
21735,24197,Mimic,1
21736,24197,Lamprey,2
21737,24197,Imp,3
21738,24197,Datasucker,3
21739,24197,Cyberfeeder,3
21740,24193,Earthrise Hotel,1
21741,24193,Parasite,2
21742,24193,Grimoire,2
21743,24193,Clone Chip,2
21744,24193,D4v1d,2
21745,24193,Sure Gamble,2
21746,24193,Inject,3
21747,24193,Datasucker,2
21748,24193,I've Had Worse,3
21749,24193,Medium,2
21750,24193,ZU.13 Key Master,1
21751,24193,Aesop's Pawnshop,2
21752,24193,Déjà Vu,3
21754,24193,Imp,3
21755,24193,Cache,3
21756,24193,Street Peddler,3
21757,24193,Mimic,2
21758,24193,Hades Shard,1
21759,24193,Corroder,2
21760,24193,Utopia Shard,1
21761,24193,Cyberfeeder,3
21762,24201,Parasite,3
21763,24201,Grimoire,2
21764,24201,Clone Chip,2
21765,24201,Adjusted Chronotype,2
21766,24201,D4v1d,2
21767,24201,Sure Gamble,3
21768,24201,Datasucker,3
21769,24201,Hades Shard,1
21770,24201,Medium,2
21771,24201,Aesop's Pawnshop,3
21772,24201,Déjà Vu,3
21774,24201,Corroder,1
21775,24201,Wyldside,3
21776,24201,Cache,3
21777,24201,Street Peddler,2
21778,24201,Faust,2
21779,24201,Mimic,1
21780,24201,I've Had Worse,3
21781,24201,Imp,3
21782,24201,Utopia Shard,1
21783,24201,Yog.0,1
21784,24196,Aesop's Pawnshop,3
21785,24196,Déjà Vu,3
21787,24196,Faust,2
21788,24196,Wyldside,3
21789,24196,Parasite,3
21790,24196,Grimoire,2
21791,24196,Daily Casts,3
21792,24196,Mimic,1
21793,24196,Lamprey,2
21794,24196,Clone Chip,3
21795,24196,Imp,3
21796,24196,Corroder,1
21797,24196,D4v1d,2
21798,24196,Cache,3
21799,24196,Datasucker,3
21800,24196,Clot,1
21801,24196,Adjusted Chronotype,2
21802,24196,Cyberfeeder,2
21803,24196,Street Peddler,3
21804,24196,Medium,1
21805,24198,Aesop's Pawnshop,3
21806,24198,Déjà Vu,3
21808,24198,Faust,2
21809,24198,Wyldside,3
21810,24198,Parasite,3
21811,24198,Grimoire,2
21812,24198,Daily Casts,3
21813,24198,Mimic,1
21814,24198,Lamprey,2
21815,24198,Clone Chip,3
21816,24198,Imp,3
21817,24198,Corroder,1
21818,24198,D4v1d,2
21819,24198,Cache,3
21820,24198,Datasucker,3
21821,24198,Clot,1
21822,24198,Adjusted Chronotype,2
21823,24198,Cyberfeeder,1
21824,24198,Street Peddler,3
21825,24198,Medium,1
21826,24223,Progenitor,3
21827,24223,Aesop's Pawnshop,1
21828,24223,Déjà Vu,2
21830,24223,Surge,3
21831,24223,Cache,3
21832,24223,Grimoire,1
21833,24223,I've Had Worse,3
21834,24223,Chakana,3
21835,24223,Hades Shard,1
21836,24223,Gravedigger,2
21837,24223,Virus Breeding Ground,3
21838,24223,Hivemind,3
21839,24223,Chop Bot 3000,3
21840,24223,Amped Up,3
21841,24223,Duggar's,1
21842,24223,Rachel Beckman,3
21843,24223,Day Job,3
21844,24223,Djinn,2
21845,24223,Data Folding,3
21846,24228,Gene Conditioning Shoppe,2
21847,24228,Parasite,3
21848,24228,Grimoire,2
21849,24228,Adjusted Chronotype,2
21850,24228,Gravedigger,3
21851,24228,Sahasrara,2
21852,24228,Hacktivist Meeting,3
21853,24228,Clot,3
21854,24228,Daily Casts,3
21855,24228,Crypsis,1
21856,24228,Aesop's Pawnshop,2
21857,24228,Déjà Vu,3
21859,24228,Corroder,1
21860,24228,Wyldside,3
21861,24228,Cache,3
21862,24228,Mimic,1
21863,24228,Hades Shard,1
21864,24228,Imp,3
21865,24228,Datasucker,3
21866,24228,Yog.0,1
21867,24228,Fall Guy,1
21868,24270,Aesop's Pawnshop,3
21869,24270,Déjà Vu,3
21871,24270,Wyldside,3
21872,24270,Parasite,3
21873,24270,Grimoire,2
21874,24270,Mimic,1
21875,24270,Lamprey,2
21876,24270,Clone Chip,3
21877,24270,Adjusted Chronotype,2
21878,24270,Cache,3
21879,24270,Imp,3
21880,24270,D4v1d,2
21881,24270,Medium,2
21882,24270,Plascrete Carapace,1
21883,24270,Datasucker,3
21884,24270,Scheherazade,2
21885,24270,Clot,1
21886,24270,Cyberfeeder,3
21887,24270,Street Peddler,3
21888,24270,Crypsis,1
21889,24316,Easy Mark,3
21890,24316,Liberated Account,3
21891,24316,Nerve Agent,1
21892,24316,Infiltration,2
21893,24316,Parasite,3
21894,24316,Darwin,2
21895,24316,Sure Gamble,3
21896,24316,Spinal Modem,1
21897,24316,Crypsis,1
21898,24316,Déjà Vu,2
21899,24316,Surge,2
21901,24316,Test Run,3
21902,24316,Imp,2
21903,24316,Datasucker,2
21904,24316,Mimic,1
21905,24316,Scrubber,2
21906,24316,Stimhack,3
21907,24316,Corroder,1
21908,24316,Faerie,1
21909,24316,Force of Nature,1
21910,24316,Kati Jones,1
21911,24316,Public Sympathy,1
21912,24316,Cyberfeeder,3
21913,24316,Disrupter,1
21914,24317,Xanadu,2
21915,24317,Infiltration,2
21916,24317,Parasite,3
21917,24317,Grimoire,1
21918,24317,Sure Gamble,3
21919,24317,Crypsis,2
21920,24317,Forged Activation Orders,3
21921,24317,Kraken,3
21922,24317,Aesop's Pawnshop,1
21923,24317,Déjà Vu,2
21925,24317,Corroder,2
21926,24317,Inside Job,2
21927,24317,Datasucker,2
21928,24317,Medium,2
21929,24317,Mimic,2
21930,24317,Djinn,2
21931,24317,Wyldside,2
21932,24317,Wyrm,2
21933,24317,Yog.0,2
21934,24317,Cyberfeeder,2
21935,24317,Armitage Codebusting,3
21936,24285,Nerve Agent,1
21937,24285,Parasite,3
21938,24285,Grimoire,2
21939,24285,Clone Chip,2
21940,24285,Adjusted Chronotype,2
21941,24285,Darwin,1
21942,24285,D4v1d,2
21943,24285,Hivemind,1
21944,24285,Daily Casts,2
21945,24285,Medium,1
21946,24285,Aesop's Pawnshop,3
21947,24285,Déjà Vu,3
21949,24285,Corroder,1
21950,24285,Wyldside,3
21951,24285,Cache,3
21952,24285,Faust,2
21953,24285,Mimic,2
21954,24285,Lamprey,2
21955,24285,Hades Shard,1
21956,24285,Imp,1
21957,24285,Virus Breeding Ground,1
21958,24285,Datasucker,2
21959,24285,Cyberfeeder,2
21960,24285,Djinn,2
21961,24344,Aesop's Pawnshop,3
21962,24344,Déjà Vu,3
21964,24344,Wyldside,3
21965,24344,Parasite,3
21966,24344,Grimoire,2
21967,24344,Faust,2
21968,24344,Mimic,1
21969,24344,Lamprey,3
21970,24344,Clone Chip,3
21971,24344,Imp,3
21972,24344,Corroder,1
21973,24344,D4v1d,2
21974,24344,Cache,3
21975,24344,Datasucker,3
21976,24344,Clot,1
21977,24344,Adjusted Chronotype,2
21978,24344,Daily Casts,3
21979,24344,Street Peddler,3
21980,24344,Medium,2
21981,24346,Aesop's Pawnshop,3
21982,24346,Déjà Vu,3
21984,24346,Wyldside,3
21985,24346,Parasite,3
21986,24346,Grimoire,2
21987,24346,Faust,2
21988,24346,Mimic,1
21989,24346,Lamprey,2
21990,24346,Clone Chip,3
21991,24346,Imp,3
21992,24346,Corroder,1
21993,24346,D4v1d,2
21994,24346,Cache,3
21995,24346,Inject,3
21996,24346,Datasucker,3
21997,24346,Clot,1
21998,24346,Adjusted Chronotype,2
21999,24346,Cyberfeeder,1
22000,24346,Street Peddler,3
22001,24346,Medium,2
22002,24378,Easy Mark,3
22003,24378,Sacrificial Construct,1
22004,24378,Infiltration,2
22005,24378,Parasite,3
22006,24378,Grimoire,1
22007,24378,Cyberfeeder,2
22008,24378,Magnum Opus,1
22009,24378,Sure Gamble,3
22010,24378,Demolition Run,3
22011,24378,Medium,2
22012,24378,Aesop's Pawnshop,1
22013,24378,Déjà Vu,2
22015,24378,Ice Carver,1
22016,24378,Wyldside,1
22017,24378,Datasucker,2
22018,24378,Diesel,1
22019,24378,Mimic,2
22020,24378,Stimhack,2
22021,24378,Armitage Codebusting,3
22022,24378,Corroder,2
22023,24378,The Maker's Eye,2
22024,24378,Yog.0,2
22025,24378,Akamatsu Mem Chip,1
22026,24378,Djinn,2
22027,24400,Aesop's Pawnshop,3
22028,24400,Déjà Vu,3
22030,24400,Wyldside,3
22031,24400,Parasite,3
22032,24400,Grimoire,2
22033,24400,Faust,2
22034,24400,Mimic,1
22035,24400,Lamprey,2
22036,24400,Clone Chip,3
22037,24400,Imp,3
22038,24400,Corroder,1
22039,24400,D4v1d,2
22040,24400,Cache,3
22041,24400,Datasucker,3
22042,24400,Clot,2
22043,24400,Adjusted Chronotype,2
22044,24400,Cyberfeeder,2
22045,24400,Street Peddler,3
22046,24400,Medium,2
22047,24408,Easy Mark,1
22048,24408,Infiltration,3
22049,24408,Parasite,3
22050,24408,Grimoire,1
22051,24408,Yog.0,2
22052,24408,Magnum Opus,2
22053,24408,Sure Gamble,3
22054,24408,Demolition Run,3
22055,24408,Medium,2
22056,24408,Aesop's Pawnshop,1
22057,24408,Déjà Vu,2
22059,24408,Ice Carver,1
22060,24408,Wyldside,2
22061,24408,Datasucker,2
22062,24408,Mimic,2
22063,24408,Armitage Codebusting,3
22064,24408,Corroder,2
22065,24408,Crypsis,3
22066,24408,Account Siphon,1
22067,24408,Decoy,2
22068,24408,Cyberfeeder,2
22069,24408,Djinn,2
22070,24445,Aesop's Pawnshop,3
22071,24445,Déjà Vu,3
22073,24445,Wyldside,3
22074,24445,Parasite,3
22075,24445,Grimoire,2
22076,24445,Faust,2
22077,24445,Mimic,1
22078,24445,Lamprey,2
22079,24445,Clone Chip,3
22080,24445,Imp,3
22081,24445,Corroder,1
22082,24445,D4v1d,2
22083,24445,Cache,3
22084,24445,Datasucker,3
22085,24445,Scheherazade,1
22086,24445,Clot,1
22087,24445,Adjusted Chronotype,2
22088,24445,Daily Casts,3
22089,24445,Street Peddler,3
22090,24445,Medium,1
22091,24421,Aesop's Pawnshop,3
22092,24421,Déjà Vu,3
22094,24421,Faust,2
22095,24421,Wyldside,3
22096,24421,Parasite,3
22097,24421,Grimoire,2
22098,24421,Adjusted Chronotype,2
22099,24421,Mimic,2
22100,24421,Lamprey,3
22101,24421,Clone Chip,2
22102,24421,Imp,3
22103,24421,Corroder,1
22104,24421,D4v1d,2
22105,24421,Utopia Shard,1
22106,24421,Cache,3
22107,24421,Datasucker,3
22108,24421,Clot,1
22109,24421,Hades Shard,1
22110,24421,Street Peddler,3
22111,24421,Medium,2
22112,24502,Immolation Script,1
22113,24502,Parasite,3
22114,24502,Grimoire,2
22115,24502,Clone Chip,3
22116,24502,Adjusted Chronotype,2
22117,24502,D4v1d,2
22118,24502,Scheherazade,2
22119,24502,Clot,1
22120,24502,Medium,1
22121,24502,Aesop's Pawnshop,3
22122,24502,Déjà Vu,3
22124,24502,Corroder,1
22125,24502,Wyldside,3
22126,24502,Cache,3
22127,24502,Street Peddler,3
22128,24502,Faust,2
22129,24502,Mimic,1
22130,24502,Lamprey,1
22131,24502,Imp,3
22132,24502,Datasucker,3
22133,24502,Cyberfeeder,2
22134,24485,Aesop's Pawnshop,3
22135,24485,Déjà Vu,3
22137,24485,Imp,3
22138,24485,Parasite,3
22139,24485,Grimoire,2
22140,24485,Daily Casts,3
22141,24485,Lamprey,2
22142,24485,Clone Chip,3
22143,24485,Adjusted Chronotype,1
22144,24485,Cache,3
22145,24485,Wyldside,2
22146,24485,D4v1d,2
22147,24485,Medium,2
22148,24485,Datasucker,3
22149,24485,Scheherazade,2
22150,24485,Cyberfeeder,2
22151,24485,Street Peddler,3
22152,24485,Crypsis,3
22153,24526,Déjà Vu,3
22155,24526,Gorman Drip v1,2
22156,24526,Scheherazade,3
22157,24526,Parasite,3
22158,24526,Grimoire,2
22159,24526,Autoscripter,3
22160,24526,Lamprey,3
22161,24526,Hades Shard,1
22162,24526,Knight,2
22163,24526,Imp,3
22164,24526,Ixodidae,3
22165,24526,Sure Gamble,3
22166,24526,Queen's Gambit,2
22167,24526,Cache,3
22168,24526,Datasucker,2
22169,24526,Wyldside,3
22170,24526,Clot,2
22171,24526,I've Had Worse,3
22172,24526,Cyberfeeder,3
22173,24532,Aesop's Pawnshop,3
22174,24532,Déjà Vu,3
22176,24532,Faust,2
22177,24532,Wyldside,3
22178,24532,Parasite,3
22179,24532,Grimoire,2
22180,24532,Hacktivist Meeting,2
22181,24532,Mimic,1
22182,24532,Lamprey,2
22183,24532,Clone Chip,3
22184,24532,Imp,3
22185,24532,Corroder,1
22186,24532,D4v1d,2
22187,24532,Cache,3
22188,24532,Datasucker,3
22189,24532,Scheherazade,1
22190,24532,Adjusted Chronotype,2
22191,24532,Daily Casts,2
22192,24532,Street Peddler,3
22193,24532,Medium,2
22194,24524,MemStrips,1
22195,24524,Parasite,3
22196,24524,Grimoire,2
22197,24524,Clone Chip,3
22198,24524,Adjusted Chronotype,1
22199,24524,Gravedigger,3
22200,24524,Scheherazade,3
22201,24524,Clot,2
22202,24524,I've Had Worse,3
22203,24524,Medium,1
22204,24524,Darwin,2
22205,24524,Aesop's Pawnshop,2
22206,24524,Déjà Vu,3
22208,24524,Imp,2
22209,24524,Cache,3
22210,24524,Street Peddler,2
22211,24524,Hades Shard,1
22212,24524,Wyldside,3
22213,24524,Crypsis,1
22214,24524,Datasucker,2
22215,24524,Cyberfeeder,3
22216,24548,Aesop's Pawnshop,3
22217,24548,Déjà Vu,3
22219,24548,Wyldside,3
22220,24548,Cache,3
22221,24548,Grimoire,2
22222,24548,Lamprey,3
22223,24548,Clone Chip,3
22224,24548,I've Had Worse,3
22225,24548,Spoilers,3
22226,24548,Ixodidae,3
22227,24548,Sure Gamble,3
22228,24548,Human First,2
22229,24548,Inject,3
22230,24548,Datasucker,3
22231,24548,Clot,2
22232,24548,Adjusted Chronotype,2
22233,24548,Mass Install,1
22234,24584,Aesop's Pawnshop,3
22235,24584,Déjà Vu,3
22237,24584,Wyldside,3
22238,24584,Parasite,3
22239,24584,Grimoire,2
22240,24584,Faust,2
22241,24584,Mimic,1
22242,24584,Lamprey,2
22243,24584,Clone Chip,3
22244,24584,Adjusted Chronotype,2
22245,24584,Imp,3
22246,24584,D4v1d,2
22247,24584,Cache,3
22248,24584,Inject,3
22249,24584,Datasucker,3
22250,24584,Scheherazade,2
22251,24584,Clot,1
22252,24584,Cyberfeeder,1
22253,24584,Street Peddler,3
22254,24584,Medium,1
22255,24650,Rolodex,2
22256,24650,Aesop's Pawnshop,3
22257,24650,Déjà Vu,3
22259,24650,Wyldside,3
22260,24650,Parasite,3
22261,24650,Grimoire,2
22262,24650,Faust,2
22263,24650,Mimic,2
22264,24650,Lamprey,2
22265,24650,Clone Chip,2
22266,24650,Imp,3
22267,24650,Corroder,1
22268,24650,D4v1d,2
22269,24650,Cache,3
22270,24650,Datasucker,3
22271,24650,Clot,1
22272,24650,Adjusted Chronotype,2
22273,24650,Daily Casts,3
22274,24650,Street Peddler,3
22275,24650,Medium,1
22276,24612,Easy Mark,3
22277,24612,"Cerberus ""Cuj.0"" H3",2
22278,24612,Parasite,3
22279,24612,Grimoire,1
22280,24612,Cyberfeeder,3
22281,24612,Fester,2
22282,24612,D4v1d,2
22283,24612,Sure Gamble,3
22284,24612,Incubator,2
22285,24612,Medium,2
22286,24612,Aesop's Pawnshop,1
22287,24612,Déjà Vu,2
22289,24612,Ice Carver,1
22290,24612,Cache,3
22291,24612,Diesel,2
22292,24612,Mimic,1
22293,24612,Lamprey,2
22294,24612,Stimhack,2
22295,24612,Hades Shard,1
22296,24612,Corroder,2
22297,24612,Datasucker,2
22298,24612,Yog.0,2
22299,24612,Akamatsu Mem Chip,2
22300,24608,Aesop's Pawnshop,3
22301,24608,Déjà Vu,3
22303,24608,Imp,3
22304,24608,Parasite,3
22305,24608,Grimoire,2
22306,24608,Faust,2
22307,24608,Mimic,1
22308,24608,Lamprey,2
22309,24608,Clone Chip,2
22310,24608,Adjusted Chronotype,2
22311,24608,Wyldside,3
22312,24608,D4v1d,2
22313,24608,Cache,3
22314,24608,Film Critic,2
22315,24608,Datasucker,3
22316,24608,Clot,1
22317,24608,Daily Casts,3
22318,24608,Street Peddler,3
22319,24608,Medium,2
22320,24670,Eater,3
22321,24670,Aesop's Pawnshop,2
22322,24670,Spinal Modem,2
22323,24670,Scrubbed,2
22325,24670,Dirty Laundry,3
22326,24670,Wyldside,3
22327,24670,Parasite,2
22328,24670,I've Had Worse,3
22329,24670,Mimic,1
22330,24670,Stimhack,3
22331,24670,Armitage Codebusting,2
22332,24670,Keyhole,3
22333,24670,Cache,3
22334,24670,Clone Chip,3
22335,24670,Datasucker,3
22336,24670,Yog.0,1
22337,24670,Clot,2
22338,24670,Hades Shard,1
22339,24670,Singularity,1
22340,24670,Djinn,2
22341,24712,Aesop's Pawnshop,3
22342,24712,Déjà Vu,3
22343,24712,Trope,3
22345,24712,Imp,3
22346,24712,Parasite,3
22347,24712,Grimoire,2
22348,24712,Faust,2
22349,24712,Mimic,1
22350,24712,Lamprey,3
22351,24712,Clone Chip,1
22352,24712,Hades Shard,1
22353,24712,Corroder,1
22354,24712,D4v1d,2
22355,24712,Cache,3
22356,24712,Drug Dealer,3
22357,24712,Datasucker,3
22358,24712,Scheherazade,2
22359,24712,Clot,2
22360,24712,Street Peddler,3
22361,24712,Medium,2
22362,24680,Eater,3
22363,24680,Singularity,1
22364,24680,Spinal Modem,2
22365,24680,Scrubbed,2
22367,24680,Wyldside,3
22368,24680,Parasite,2
22369,24680,Kati Jones,3
22370,24680,Mimic,1
22371,24680,Stimhack,3
22372,24680,Hades Shard,1
22373,24680,Keyhole,3
22374,24680,Cache,2
22375,24680,Clone Chip,3
22376,24680,Self-modifying Code,2
22377,24680,Datasucker,3
22378,24680,Yog.0,1
22379,24680,Clot,2
22380,24680,I've Had Worse,3
22381,24680,Cyberfeeder,3
22382,24680,Djinn,2
22383,24775,Aesop's Pawnshop,3
22384,24775,Déjà Vu,3
22386,24775,Street Peddler,3
22387,24775,Wyldside,3
22388,24775,Parasite,3
22389,24775,Grimoire,2
22390,24775,Faust,2
22391,24775,Mimic,1
22392,24775,Lamprey,2
22393,24775,Clone Chip,3
22394,24775,Imp,3
22395,24775,Corroder,1
22396,24775,D4v1d,2
22397,24775,Cache,3
22398,24775,Datasucker,3
22399,24775,Kati Jones,2
22400,24775,Adjusted Chronotype,2
22401,24775,Daily Casts,2
22402,24775,Clot,1
22403,24775,Medium,1
22404,24803,Aesop's Pawnshop,2
22405,24803,Déjà Vu,3
22406,24803,Trope,2
22408,24803,Faust,2
22409,24803,Wyldside,3
22410,24803,Parasite,3
22411,24803,Grimoire,3
22412,24803,Adjusted Chronotype,2
22413,24803,Mimic,1
22414,24803,Clone Chip,2
22415,24803,Imp,2
22416,24803,Corroder,1
22417,24803,D4v1d,2
22418,24803,Technical Writer,3
22419,24803,Cache,3
22420,24803,Datasucker,3
22421,24803,Sahasrara,2
22422,24803,Scheherazade,3
22423,24803,I've Had Worse,3
22424,24803,Medium,1
22425,24841,Aesop's Pawnshop,3
22426,24841,Nerve Agent,2
22428,24841,Faust,2
22429,24841,Imp,3
22430,24841,Cache,3
22431,24841,Amped Up,3
22432,24841,Lamprey,3
22433,24841,Apocalypse,2
22434,24841,Adjusted Chronotype,2
22435,24841,Gravedigger,2
22436,24841,Scheherazade,3
22437,24841,Ixodidae,3
22438,24841,Chop Bot 3000,2
22439,24841,Datasucker,3
22440,24841,Duggar's,2
22441,24841,Wyldside,3
22442,24841,Medium,2
22443,24841,Beach Party,2
22444,24822,Career Fair,3
22445,24822,Drive By,2
22446,24822,Liberated Account,3
22448,24822,Imp,3
22449,24822,Parasite,3
22450,24822,Grimoire,2
22451,24822,Faust,2
22452,24822,Plascrete Carapace,1
22453,24822,Clone Chip,3
22454,24822,Adjusted Chronotype,2
22455,24822,Wyldside,3
22456,24822,D4v1d,2
22457,24822,Sure Gamble,3
22458,24822,Datasucker,3
22459,24822,Spooned,3
22460,24822,Clot,1
22461,24822,Daily Casts,3
22462,24822,Street Peddler,3
22463,24822,Medium,2
22464,24838,Aesop's Pawnshop,3
22465,24838,Déjà Vu,3
22467,24838,Imp,3
22468,24838,Parasite,3
22469,24838,Grimoire,2
22470,24838,Faust,2
22471,24838,Mimic,2
22472,24838,Lamprey,2
22473,24838,Clone Chip,3
22474,24838,Adjusted Chronotype,2
22475,24838,Wyldside,3
22476,24838,D4v1d,2
22477,24838,Cache,3
22478,24838,Datasucker,3
22479,24838,Immolation Script,1
22480,24838,Clot,1
22481,24838,Daily Casts,3
22482,24838,Street Peddler,3
22483,24838,Medium,1
22484,24865,Aesop's Pawnshop,3
22485,24865,Déjà Vu,3
22487,24865,Faust,2
22488,24865,Wyldside,3
22489,24865,Parasite,3
22490,24865,Grimoire,2
22491,24865,Daily Casts,2
22492,24865,Mimic,2
22493,24865,Lamprey,2
22494,24865,Clone Chip,3
22495,24865,Adjusted Chronotype,2
22496,24865,Imp,3
22497,24865,D4v1d,2
22498,24865,Cache,3
22499,24865,Datasucker,3
22500,24865,Immolation Script,1
22501,24865,Clot,1
22502,24865,Cyberfeeder,2
22503,24865,Street Peddler,3
22504,24869,Easy Mark,2
22505,24869,Nerve Agent,2
22506,24869,Infiltration,2
22507,24869,Parasite,2
22508,24869,Grimoire,1
22509,24869,Chakana,2
22510,24869,Data Leak Reversal,2
22511,24869,Spoilers,2
22512,24869,Magnum Opus,2
22513,24869,Sure Gamble,2
22514,24869,Hemorrhage,2
22515,24869,Clot,2
22516,24869,I've Had Worse,2
22517,24869,Medium,2
22518,24869,Aesop's Pawnshop,1
22519,24869,Déjà Vu,2
22521,24869,Surge,2
22522,24869,Wyldside,1
22523,24869,Cache,2
22524,24869,Faust,2
22525,24869,Incubator,2
22526,24869,Datasucker,2
22527,24869,Cyberfeeder,2
22528,24869,Djinn,2
22529,24895,Aesop's Pawnshop,3
22530,24895,Déjà Vu,3
22531,24895,Trope,1
22533,24895,Faust,2
22534,24895,Wyldside,3
22535,24895,Parasite,3
22536,24895,Grimoire,2
22537,24895,Daily Casts,2
22538,24895,Mimic,1
22539,24895,Lamprey,3
22540,24895,Clone Chip,3
22541,24895,Imp,3
22542,24895,Corroder,1
22543,24895,D4v1d,2
22544,24895,Cache,3
22545,24895,Datasucker,3
22546,24895,Adjusted Chronotype,2
22547,24895,Cyberfeeder,2
22548,24895,Street Peddler,3
22549,24895,Medium,1
22550,24888,Parasite,3
22551,24888,Grimoire,2
22552,24888,Clone Chip,2
22553,24888,Adjusted Chronotype,2
22554,24888,D4v1d,2
22555,24888,Sure Gamble,3
22556,24888,Datasucker,3
22557,24888,Clot,1
22558,24888,Hades Shard,1
22559,24888,Medium,1
22560,24888,Aesop's Pawnshop,3
22561,24888,Déjà Vu,3
22563,24888,Corroder,1
22564,24888,Wyldside,3
22565,24888,Cache,3
22566,24888,Street Peddler,2
22567,24888,Faust,2
22568,24888,Mimic,1
22569,24888,I've Had Worse,3
22570,24888,Imp,3
22571,24888,Utopia Shard,1
22572,24888,Yog.0,1
22573,24918,Liberated Account,1
22574,24918,Nerve Agent,1
22575,24918,Earthrise Hotel,3
22576,24918,Parasite,3
22577,24918,Grimoire,2
22578,24918,Chakana,2
22579,24918,Darwin,1
22580,24918,Hivemind,1
22581,24918,MemStrips,2
22582,24918,Clot,1
22583,24918,Incubator,2
22584,24918,Daily Casts,2
22585,24918,Medium,1
22586,24918,Gravedigger,1
22587,24918,Aesop's Pawnshop,2
22588,24918,Déjà Vu,2
22589,24918,I've Had Worse,2
22591,24918,Imp,3
22592,24918,Cache,3
22593,24918,Levy AR Lab Access,1
22594,24918,Hades Shard,1
22595,24918,Hacktivist Meeting,2
22596,24918,Datasucker,2
22597,24918,Kati Jones,1
22598,24918,Cyberfeeder,3
22599,24918,Djinn,2
22600,24907,Easy Mark,3
22601,24907,Scavenge,3
22602,24907,Nerve Agent,2
22603,24907,Parasite,2
22604,24907,Grimoire,1
22605,24907,Spoilers,2
22606,24907,Hemorrhage,2
22607,24907,Darwin,3
22608,24907,D4v1d,2
22609,24907,Sure Gamble,1
22610,24907,Clot,2
22611,24907,I've Had Worse,2
22612,24907,Medium,2
22613,24907,Aesop's Pawnshop,1
22615,24907,Imp,2
22616,24907,Cache,3
22617,24907,Lamprey,2
22618,24907,Incubator,2
22619,24907,Ixodidae,2
22620,24907,Hivemind,2
22621,24907,Datasucker,2
22622,24907,Djinn,2
22623,24941,Eater,2
22624,24941,Paparazzi,3
22625,24941,Aesop's Pawnshop,3
22626,24941,Déjà Vu,3
22627,24941,Trope,2
22629,24941,Gorman Drip v1,3
22630,24941,Spoilers,3
22631,24941,Datasucker,2
22632,24941,Grimoire,2
22633,24941,Drug Dealer,3
22634,24941,Lamprey,3
22635,24941,Data Leak Reversal,3
22636,24941,Joshua B.,2
22637,24941,Keyhole,1
22638,24941,Sure Gamble,3
22639,24941,Cache,3
22640,24941,Daily Casts,3
22641,24941,Djinn,1
22642,24950,Adjusted Chronotype,2
22643,24950,Darwin,2
22644,24950,Vamp,1
22645,24950,Vigil,2
22646,24950,Chop Bot 3000,2
22647,24950,Wyldside,2
22648,24950,Clot,1
22649,24950,I've Had Worse,2
22650,24950,Trope,2
22651,24950,Turntable,1
22652,24950,Aesop's Pawnshop,1
22653,24950,Hacktivist Meeting,1
22654,24950,Surge,1
22656,24950,Gorman Drip v1,3
22657,24950,Imp,1
22658,24950,Cache,3
22659,24950,Faust,1
22660,24950,Mimic,1
22661,24950,Lamprey,3
22662,24950,Hades Shard,1
22663,24950,Scheherazade,3
